SUA_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,17,3,3,144,0,4,4,148,7,0,157,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,3,0,0,0,3,0,0,3,122,20,3,3,152,0,4,4,153,7,0,159,5,0,0,0,8,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,128,20,6,3,162,0,4,4,163,9,0,172,9,0,0,0,9,0,0,0,9,0,0,9,5,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,1785,337,349,22,2495,48,10,56,2547,160,0,2714,123,21,8,165,318,6,0,6,329,25,22,370,35299,4801,1371,348,41826,609,132,742,42573,2318,77,44968,377,75,19,7,477,66,14,82,561,52,0,606,480,90,15,6,594,43,22,59,654,50,0,706,859,166,35,17,1072,110,35,143,1214,103,0,1321,36159,4965,1410,363,42901,720,167,888,43786,2422,81,46285,5808,1092,266,144,7317,199,54,257,7574,1713,31,9319,52,12,0,34,98,0,0,0,98,17,89,201,42026,6068,1675,542,50311,922,222,1141,51453,4144,201,55801,8024,903,255,33,9218,138,34,169,9385,566,10,9964,5846,996,176,23,7046,103,29,130,7174,418,10,7602,715,123,186,13,1041,11,4,14,1051,59,0,1116,57,6,0,66,131,3,0,3,134,15,13,156,14640,2031,621,135,17427,252,70,324,17752,1061,27,18837,141,23,6,4,177,19,3,25,205,19,0,226,149,20,4,0,182,25,7,31
3003,14,5,6,0,28,0,0,0,25,6,0,29,3,0,0,5,12,0,0,0,13,4,0,15,820,140,20,8,998,10,9,15,1017,66,0,1079,6,5,0,0,14,0,0,0,13,5,0,15,8,5,0,0,10,0,0,0,10,6,0,14,12,3,0,0,18,0,0,0,22,6,0,26,840,147,20,13,1021,10,9,18,1036,72,0,1106,114,30,9,6,151,11,4,15,170,47,0,217,4,0,0,5,4,0,0,0,4,0,3,7,949,174,32,19,1176,20,13,31,1207,117,3,1331,93,15,6,0,108,0,0,0,114,4,0,113,53,8,0,0,67,0,0,0,67,5,0,69,5,0,0,0,4,0,0,0,4,4,0,6,0,0,0,4,4,0,0,0,4,0,0,4,149,26,4,3,185,0,0,0,189,9,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,33,13,11,0,61,0,0,0,64,9,0,70,4,0,0,8,13,0,0,0,13,9,0,16,1908,346,63,22,2343,36,9,49,2385,153,4,2547,16,0,0,0,24,3,0,7,25,5,0,35,19,8,0,0,32,7,3,8,41,0,0,41,37,15,0,0,52,9,4,14,72,5,0,73,1942,358,63,22,2397,46,14,58,2451,162,4,2618,195,58,14,9,281,21,4,26,304,91,0,395,6,0,0,4,10,0,0,0,10,0,0,11,2154,418,77,33,2687,61,20,79,2768,250,3,3021,178,24,5,0,206,0,0,3,208,23,0,229,144,37,3,0,182,3,0,3,177,10,0,192,4,3,4,0,12,0,0,0,12,0,0,12,0,0,0,3,3,0,0,0,3,0,0,8,323,61,9,3,396,4,0,8,407,37,0,435,3,0,0,0,6,0,0,7,9,0,0,9,4,0,0,0,4,0,4,5
3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7,260,16,0,3,289,6,0,3,290,8,0,296,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,260,16,0,3,287,0,0,3,296,8,0,300,33,0,0,0,36,0,0,0,36,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,295,23,0,3,319,0,0,3,326,14,0,342,7,0,0,0,10,0,0,0,10,0,0,10,15,0,0,0,15,0,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,24,0,0,0,24,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,17,0,0,0,20,0,0,0,20,3,0,17,0,0,0,0,6,0,0,0,6,0,0,4,759,43,24,3,833,11,0,9,846,26,0,868,3,0,0,0,8,3,0,3,8,0,0,12,14,3,0,0,16,0,0,0,16,3,0,13,20,3,0,0,22,3,0,3,25,4,0,29,777,48,23,8,852,14,0,14,864,30,0,895,135,17,11,0,157,4,3,7,164,27,0,193,0,0,0,0,0,0,0,0,0,0,0,0,911,59,34,8,1012,17,3,25,1035,53,0,1087,54,0,0,0,54,0,0,0,54,0,0,54,47,0,0,0,51,0,0,0,50,0,0,53,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,102,0,6,0,111,0,0,0,115,5,0,115,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
3007,451,110,85,0,652,9,0,9,658,40,0,702,36,11,0,49,100,0,0,0,103,10,3,122,8821,1521,384,118,10839,156,44,197,11030,608,32,11678,74,17,0,0,87,15,0,14,102,18,0,115,101,13,3,6,133,10,4,14,143,24,0,167,174,32,3,6,222,22,9,29,246,36,0,285,8995,1552,392,119,11056,176,52,224,11285,646,32,11964,1227,324,58,34,1649,60,15,78,1725,381,7,2112,6,4,0,9,16,4,0,4,20,4,11,34,10231,1883,449,163,12727,235,66,303,13033,1031,49,14112,1628,237,59,10,1925,28,3,27,1955,116,0,2077,1318,331,49,5,1704,29,9,35,1742,100,0,1839,157,49,37,0,236,6,0,6,240,17,0,264,13,9,0,20,37,0,0,0,37,0,0,41,3115,619,137,38,3907,56,11,66,3974,243,7,4223,24,7,0,0,33,9,0,9,45,11,0,57,31,3,0,0,41,4,0,4
3008,0,0,0,0,4,0,0,0,4,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,262,37,7,8,315,0,0,4,321,29,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,269,37,7,8,324,0,0,4,325,29,0,354,60,17,0,0,75,4,0,5,81,34,0,117,0,0,0,0,0,0,0,0,0,0,0,0,330,51,12,7,402,0,7,4,403,63,0,469,21,3,0,0,24,0,0,0,24,0,0,24,12,0,0,0,15,0,0,0,15,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,41,0,0,0,44,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,10,5,4,0,22,0,0,0,22,3,0,23,0,0,0,5,9,0,0,0,9,0,0,9,498,130,24,13,663,10,10,17,682,71,3,754,5,0,0,0,5,4,0,4,13,0,0,11,3,0,4,0,9,0,6,4,12,0,0,16,11,0,4,0,17,4,6,10,24,0,0,25,510,131,31,13,681,13,7,25,708,69,3,783,66,15,6,4,90,4,0,4,93,65,0,163,0,0,0,0,0,0,0,0,0,0,0,0,571,151,36,16,775,19,10,26,803,141,3,945,38,10,0,0,46,0,0,0,46,6,0,52,18,12,0,0,34,0,0,0,28,9,0,38,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,4,0,0,0,4,0,0,4,60,16,4,5,80,5,0,5,79,17,0,91,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0
3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,9,6,0,133,5,0,5,138,11,0,146,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,3,0,0,3,119,7,6,0,135,5,0,5,141,11,0,146,10,4,5,0,24,0,0,0,24,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,131,9,14,0,153,5,0,5,163,14,0,175,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,30,3,8,0,37,0,0,0,37,0,0,37,3,0,0,10,10,0,0,0,10,0,0,14,1192,104,39,17,1355,22,4,27,1378,40,0,1423,8,0,0,0,8,0,0,0,8,0,0,10,17,0,0,0,23,0,0,0,20,0,0,20,25,0,0,0,21,0,0,0,27,0,0,28,1217,111,43,17,1382,18,4,27,1409,44,0,1452,128,20,3,8,164,0,0,0,166,19,0,187,0,0,0,0,0,0,0,0,0,0,4,4,1343,125,50,31,1547,20,4,26,1574,66,4,1641,94,8,5,0,107,0,0,0,111,0,0,110,81,3,0,0,85,0,0,0,88,0,0,88,3,0,3,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,187,13,5,0,202,0,0,4,206,8,0,211,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
3012,0,0,3,0,5,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,278,42,9,3,334,4,0,6,344,29,0,376,5,0,0,0,7,0,0,0,11,0,0,10,3,0,0,0,9,0,0,0,9,0,0,9,12,0,0,0,18,0,0,0,14,0,0,22,287,47,8,6,347,11,0,13,363,34,0,389,37,11,0,0,52,4,0,4,50,37,0,86,0,0,0,0,0,0,0,0,0,0,0,0,328,55,8,4,397,15,0,13,411,69,0,480,22,0,0,0,23,0,0,0,27,0,0,26,17,0,0,0,24,0,0,0,24,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,46,0,0,0,48,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,5,0,0,0,5,0,0,0,10,0,0,10,0,0,0,0,6,0,0,0,6,0,0,6,269,6,4,0,288,0,0,0,293,9,0,301,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,279,6,4,0,293,0,0,0,298,9,0,312,36,6,0,0,43,0,0,0,42,6,0,54,0,0,0,0,0,0,0,0,0,0,3,3,309,15,4,7,337,3,0,3,342,17,3,366,19,0,0,0,19,0,0,0,19,0,0,19,16,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,17,3,4,0,25,3,0,3,27,3,0,30,0,0,0,13,13,0,0,0,19,3,0,20,1004,107,33,23,1169,17,3,26,1190,45,3,1244,0,0,0,0,4,0,3,3,5,0,0,4,9,4,0,3,16,0,0,0,17,0,0,23,8,4,0,3,19,0,3,5,19,0,0,24,1018,112,36,19,1189,21,3,24,1216,50,3,1264,99,29,7,3,133,0,0,0,133,21,0,158,0,0,0,0,3,0,0,0,3,0,4,4,1115,137,44,30,1323,21,3,24,1355,66,4,1425,117,8,0,0,125,0,0,0,125,3,0,130,70,11,0,0,82,5,0,5,88,6,0,95,4,0,4,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,189,22,3,0,216,5,0,5,217,15,0,226,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
3015,249,57,65,3,381,8,0,8,387,29,0,419,18,10,0,26,54,0,0,0,54,3,3,63,5221,1010,298,66,6595,62,39,94,6688,376,10,7077,33,8,0,0,45,7,0,6,53,5,0,60,76,14,7,0,91,3,5,3,96,8,0,105,105,24,7,0,134,10,4,12,144,15,0,162,5325,1030,308,60,6726,68,40,113,6835,387,10,7238,644,118,41,20,822,14,5,21,846,197,4,1044,7,3,0,4,20,0,0,0,20,0,6,30,5979,1154,350,92,7566,90,44,135,7707,586,22,8314,654,99,21,3,774,4,0,10,784,58,0,839,581,157,27,3,770,10,0,10,783,60,0,842,61,18,19,3,104,4,0,4,106,12,0,118,0,0,0,7,16,0,0,0,16,0,0,14,1299,277,71,13,1664,16,3,23,1681,134,0,1812,8,0,0,0,13,0,0,0,9,5,0,16,17,0,0,0,19,0,0,0
3016,28,3,15,0,49,0,0,0,49,3,0,51,11,5,0,4,17,0,0,0,17,0,0,21,2165,250,50,10,2472,22,3,29,2504,114,6,2627,18,0,0,0,14,10,0,10,24,3,0,25,24,10,0,0,34,3,0,3,39,5,0,43,36,7,0,0,51,9,0,14,63,10,0,68,2204,257,46,10,2524,33,8,43,2567,125,6,2695,279,60,12,10,350,19,4,26,378,161,0,535,0,0,0,0,3,0,0,0,3,0,3,7,2488,315,58,20,2880,56,15,65,2950,287,4,3238,225,27,4,0,260,0,0,0,260,17,0,274,175,26,4,0,208,3,0,3,207,8,0,216,3,0,3,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,3,0,0,6,407,56,9,0,478,3,0,3,483,23,0,497,8,0,0,0,8,0,0,0,8,0,0,6,3,0,0,0,0,0,0,0
3017,33,8,14,0,58,0,0,0,58,8,0,61,3,0,0,13,21,0,0,0,21,0,5,26,2391,261,87,29,2765,32,7,39,2799,193,3,3004,18,6,0,0,27,3,0,3,31,6,0,36,24,3,0,0,27,6,3,4,34,3,0,37,45,11,0,0,49,5,3,11,61,6,0,73,2433,268,86,29,2817,35,15,51,2868,204,7,3075,259,39,9,9,316,15,0,17,333,97,0,429,0,0,0,0,0,0,0,0,0,4,0,4,2694,314,90,36,3134,53,14,62,3196,303,8,3515,359,40,7,3,413,6,0,9,420,38,0,455,240,21,3,0,270,3,6,7,277,13,0,293,10,0,10,0,20,0,0,0,20,4,0,26,0,0,0,4,10,0,0,0,10,0,0,6,609,66,22,10,707,13,3,16,722,54,3,781,4,0,0,0,6,0,0,0,6,0,0,8,0,0,0,0,0,3,5,9
3018,5,4,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,185,17,0,3,204,0,0,3,205,17,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,17,0,3,211,0,0,3,211,17,0,223,30,4,6,0,37,0,0,0,40,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,209,26,0,5,247,0,4,3,253,24,0,272,15,0,0,0,15,0,0,0,15,0,0,15,9,0,0,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,269,23,10,3,310,5,0,5,311,9,0,323,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,275,23,10,3,312,5,0,5,318,9,0,322,25,7,3,0,30,3,0,3,33,0,0,37,0,0,0,0,3,0,0,0,3,0,0,3,301,30,12,7,345,6,0,6,356,7,0,362,30,0,0,0,37,0,0,0,37,0,0,37,15,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,57,0,0,0,57,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,58,17,21,4,100,0,0,0,100,0,0,102,23,0,0,33,58,0,0,0,58,0,0,59,3358,462,75,88,3983,36,9,48,4029,210,0,4247,17,3,0,0,23,3,0,3,27,3,0,29,27,7,0,0,27,4,0,3,33,5,0,37,43,10,3,0,52,5,0,11,61,7,0,68,3401,469,80,89,4035,45,9,61,4091,216,0,4309,392,74,19,17,500,14,4,18,522,179,0,700,9,0,0,0,11,0,0,0,11,0,16,30,3800,539,100,104,4547,59,18,78,4622,398,23,5048,321,30,4,0,357,0,0,0,358,11,0,368,373,49,13,0,437,0,0,4,436,28,0,471,18,3,12,0,29,0,0,0,29,0,0,32,5,0,0,5,16,0,0,0,16,0,0,14,714,84,29,11,841,3,0,5,844,38,0,884,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,8,0,0,0
4001,336,70,69,0,476,8,0,8,482,27,0,505,44,11,5,73,131,0,0,0,135,12,5,151,17918,2767,439,169,21290,261,80,342,21629,1029,25,22687,137,47,10,3,201,44,4,47,245,35,0,280,242,69,3,0,314,20,20,45,357,31,0,391,383,117,10,4,513,64,26,89,604,67,0,666,18300,2887,442,178,21806,326,107,428,22230,1095,25,23354,2639,635,83,59,3421,121,33,152,3572,1213,7,4792,15,9,4,4,33,0,0,0,33,4,37,70,20950,3529,532,240,25248,448,137,588,25836,2312,75,28214,4381,574,81,18,5059,59,20,77,5137,336,4,5473,4114,802,101,18,5030,68,23,87,5123,326,9,5461,171,26,44,0,239,0,0,0,241,22,0,261,12,5,3,21,49,0,0,0,49,15,6,60,8674,1405,238,62,10372,127,39,168,10547,691,23,11254,74,24,0,0,108,30,0,30,135,14,0,152,91,27,0,0,125,17,11,27
4002,6,4,0,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,426,53,8,4,486,6,3,11,493,19,0,510,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,10,0,0,0,10,0,0,8,9,0,0,0,13,0,0,0,13,0,0,14,430,52,8,4,498,6,3,11,506,17,0,523,49,13,0,3,67,5,0,4,70,11,0,81,0,0,0,0,0,0,0,0,0,0,0,0,479,66,8,6,559,8,3,10,574,31,0,604,27,7,3,0,38,0,0,0,38,5,0,44,41,5,0,0,44,0,0,0,44,0,0,44,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73,9,3,4,84,0,0,0,84,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,4,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,170,25,9,0,202,13,0,12,214,17,0,230,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,7,0,0,7,0,0,0,0,7,0,0,0,8,0,0,8,170,28,7,3,208,13,0,13,220,17,0,236,30,11,4,0,45,5,0,5,54,19,0,69,4,0,0,0,0,0,0,0,0,0,0,4,201,40,11,3,257,19,0,15,275,35,0,311,25,0,0,0,24,0,0,0,24,3,0,24,15,0,0,3,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,39,5,0,3,46,0,0,0,46,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,138,12,7,0,161,0,0,0,161,15,0,177,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,4,0,0,0,4,0,0,6,3,0,0,9,138,14,7,0,166,0,0,3,167,13,0,184,17,0,0,0,20,0,0,0,20,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,156,16,7,0,181,0,0,3,183,28,0,214,9,0,0,0,8,0,0,0,8,3,0,12,10,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,18,0,0,0,18,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,189,35,19,3,240,0,0,0,246,11,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,188,35,19,3,241,0,0,0,245,11,0,248,19,9,0,0,28,0,0,0,28,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,206,39,18,5,268,0,0,0,270,17,0,286,8,0,0,0,9,0,0,0,13,0,0,16,11,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,0,0,0,26,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
