MB_CODE_2021,SA2_CODE_2021,SA2_NAME_2021,POA_CODE_2021,POA_NAME_2021
30584030000,309021231,Currumbin - Tugun,4224,4224
30584040000,309021231,Currumbin - Tugun,4224,4224
30584050000,309021231,Currumbin - Tugun,4224,4224
30584060000,309021231,Currumbin - Tugun,4225,4225
30584070000,309021231,Currumbin - Tugun,4224,4224
30584080000,309021231,Currumbin - Tugun,4224,4224
30584090000,309021231,Currumbin - Tugun,4224,4224
30584100000,309021231,Currumbin - Tugun,4224,4224
30584110000,309021231,Currumbin - Tugun,4224,4224
30584120000,309021231,Currumbin - Tugun,4224,4224
30584130000,309021231,Currumbin - Tugun,4224,4224
30584140000,309021231,Currumbin - Tugun,4224,4224
30584150000,309021231,Currumbin - Tugun,4224,4224
30584160000,309021231,Currumbin - Tugun,4224,4224
30584170000,309021231,Currumbin - Tugun,4224,4224
30584180000,309021231,Currumbin - Tugun,4225,4225
30584190000,309021231,Currumbin - Tugun,4224,4224
30584200000,309021231,Currumbin - Tugun,4224,4224
30584210000,309021231,Currumbin - Tugun,4224,4224
30584260000,309021231,Currumbin - Tugun,4225,4225
30584320000,309021231,Currumbin - Tugun,4225,4225
30584340000,309021231,Currumbin - Tugun,4225,4225
30584350000,309021231,Currumbin - Tugun,4225,4225
30584360000,309021231,Currumbin - Tugun,4225,4225
30584370000,309021231,Currumbin - Tugun,4225,4225
30584380000,309021231,Currumbin - Tugun,4225,4225
30584390000,309021231,Currumbin - Tugun,4225,4225
30584400000,309021231,Currumbin - Tugun,4225,4225
30584410000,309021231,Currumbin - Tugun,4225,4225
30584420000,309021231,Currumbin - Tugun,4225,4225
30584430000,309021231,Currumbin - Tugun,4225,4225
30584440000,309021231,Currumbin - Tugun,4225,4225
30584450000,309021231,Currumbin - Tugun,4225,4225
30584460000,309021231,Currumbin - Tugun,4225,4225
30584470000,309021231,Currumbin - Tugun,4225,4225
30584480000,309021231,Currumbin - Tugun,4225,4225
30584490000,309021231,Currumbin - Tugun,4225,4225
30584510000,309021231,Currumbin - Tugun,4225,4225
30584530000,309021231,Currumbin - Tugun,4225,4225
30584540000,309021231,Currumbin - Tugun,4225,4225
30584560000,309021231,Currumbin - Tugun,4225,4225
30584580000,309021231,Currumbin - Tugun,4225,4225
30584590000,309021231,Currumbin - Tugun,4223,4223
30584610000,309021231,Currumbin - Tugun,4224,4224
30584620000,309021231,Currumbin - Tugun,4223,4223
30584630000,309021231,Currumbin - Tugun,4224,4224
30584640000,309021231,Currumbin - Tugun,4223,4223
30584650000,309021231,Currumbin - Tugun,4223,4223
30584670000,309021231,Currumbin - Tugun,4223,4223
30584680000,309021231,Currumbin - Tugun,4223,4223
30584690000,309021231,Currumbin - Tugun,4223,4223
30584700000,309021231,Currumbin - Tugun,4223,4223
30584710000,309021231,Currumbin - Tugun,4223,4223
30584720000,309021231,Currumbin - Tugun,4223,4223
30584730000,309021231,Currumbin - Tugun,4223,4223
30584740000,309021231,Currumbin - Tugun,4223,4223
30584750000,309021231,Currumbin - Tugun,4223,4223
30584760000,309021231,Currumbin - Tugun,4223,4223
30584770000,309021231,Currumbin - Tugun,4223,4223
30584780000,309021231,Currumbin - Tugun,4223,4223
30584790000,309021231,Currumbin - Tugun,4223,4223
30584800000,309021231,Currumbin - Tugun,4223,4223
30584810000,309021231,Currumbin - Tugun,4223,4223
30584830000,309021231,Currumbin - Tugun,4223,4223
30584840000,309021231,Currumbin - Tugun,4223,4223
30584850000,309021231,Currumbin - Tugun,4223,4223
30584860000,309021231,Currumbin - Tugun,4223,4223
30584870000,309021231,Currumbin - Tugun,4223,4223
30584880000,309021231,Currumbin - Tugun,4223,4223
30584890000,309021234,Palm Beach,4221,4221
30584900000,309021234,Palm Beach,4221,4221
30584910000,309021234,Palm Beach,4221,4221
30584920000,309021234,Palm Beach,4221,4221
30584930000,309021234,Palm Beach,4221,4221
30584940000,309021234,Palm Beach,4221,4221
30584950000,309021234,Palm Beach,4221,4221
30584970000,309021234,Palm Beach,4221,4221
30584980000,309021234,Palm Beach,4221,4221
30585030000,309021234,Palm Beach,4221,4221
30585040000,309021234,Palm Beach,4221,4221
30585050000,309021234,Palm Beach,4221,4221
30585060000,309011225,Burleigh Heads,4220,4220
30585070000,309011225,Burleigh Heads,4220,4220
30585190000,309021234,Palm Beach,4221,4221
30585200000,309021234,Palm Beach,4221,4221
30585210000,309021234,Palm Beach,4221,4221
30585220000,309021234,Palm Beach,4221,4221
30585230000,309021234,Palm Beach,4221,4221
30585250000,309021234,Palm Beach,4221,4221
30585260000,309021234,Palm Beach,4221,4221
30585270000,309021234,Palm Beach,4221,4221
30585280000,309021234,Palm Beach,4221,4221
30585290000,309021234,Palm Beach,4221,4221
30585300000,309021234,Palm Beach,4221,4221
30585310000,309021234,Palm Beach,4221,4221
30585320000,309021234,Palm Beach,4221,4221
30585330000,309021234,Palm Beach,4221,4221
30585400000,309011229,Miami,4220,4220
30585410000,309011229,Miami,4220,4220
30585430000,309011225,Burleigh Heads,4220,4220
30585440000,309011225,Burleigh Heads,4220,4220
30585450000,309011225,Burleigh Heads,4220,4220
30585460000,309011225,Burleigh Heads,4220,4220
30585470000,309011225,Burleigh Heads,4220,4220
30585480000,309011225,Burleigh Heads,4220,4220
30585490000,309011225,Burleigh Heads,4220,4220
30585500000,309011225,Burleigh Heads,4220,4220
30585510000,309011225,Burleigh Heads,4220,4220
30585520000,309011225,Burleigh Heads,4220,4220
30585530000,309011225,Burleigh Heads,4220,4220
30585540000,309011225,Burleigh Heads,4220,4220
30585550000,309011225,Burleigh Heads,4220,4220
30585560000,309011225,Burleigh Heads,4220,4220
30585590000,309011226,Burleigh Waters,4220,4220
30585600000,309011226,Burleigh Waters,4220,4220
30585610000,309011226,Burleigh Waters,4220,4220
30585620000,309011226,Burleigh Waters,4220,4220
30585650000,309011226,Burleigh Waters,4220,4220
30585670000,309081262,Varsity Lakes,4227,4227
30585680000,309081262,Varsity Lakes,4227,4227
30585700000,309011225,Burleigh Heads,4220,4220
30585710000,309011225,Burleigh Heads,4220,4220
30585720000,309011225,Burleigh Heads,4220,4220
30585740000,309011225,Burleigh Heads,4220,4220
30585750000,309011225,Burleigh Heads,4220,4220
30585760000,309011225,Burleigh Heads,4220,4220
30585780000,309011225,Burleigh Heads,4220,4220
30585790000,309011225,Burleigh Heads,4220,4220
30585830000,309011225,Burleigh Heads,4220,4220
30585840000,309011225,Burleigh Heads,4220,4220
30585850000,309011225,Burleigh Heads,4220,4220
30585870000,309011229,Miami,4220,4220
30585880000,309011229,Miami,4220,4220
30585890000,309011229,Miami,4220,4220
30585900000,309011229,Miami,4220,4220
30585910000,309011229,Miami,4220,4220
30585920000,309011229,Miami,4220,4220
30585930000,309011229,Miami,4220,4220
30585940000,309011229,Miami,4220,4220
30585950000,309011229,Miami,4220,4220
30586020000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586030000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586050000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586060000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586100000,309011224,Broadbeach Waters,4218,4218
30586110000,309011224,Broadbeach Waters,4218,4218
30586120000,309011224,Broadbeach Waters,4218,4218
30586180000,309011224,Broadbeach Waters,4218,4218
30586190000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586200000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586250000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586260000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586270000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586280000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586290000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586300000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586310000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586320000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586330000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586340000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586350000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586360000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586370000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586380000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586390000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586400000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586410000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586420000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586430000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586440000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586450000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586460000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586470000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586480000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586490000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586500000,309011227,Mermaid Beach - Broadbeach,4218,4218
30586520000,309101561,Surfers Paradise - North,4217,4217
30586530000,309101561,Surfers Paradise - North,4217,4217
30586540000,309101561,Surfers Paradise - North,4217,4217
30586550000,309101561,Surfers Paradise - North,4217,4217
30586560000,309101561,Surfers Paradise - North,4217,4217
30586570000,309101561,Surfers Paradise - North,4217,4217
30586580000,309101561,Surfers Paradise - North,4217,4217
30586590000,309101561,Surfers Paradise - North,4217,4217
30586600000,309101561,Surfers Paradise - North,4217,4217
30586610000,309101561,Surfers Paradise - North,4217,4217
30586620000,309101562,Surfers Paradise - South,4217,4217
30586630000,309101562,Surfers Paradise - South,4217,4217
30586640000,309101561,Surfers Paradise - North,4217,4217
30586650000,309101562,Surfers Paradise - South,4217,4217
30586660000,309101562,Surfers Paradise - South,4217,4217
30586670000,309101562,Surfers Paradise - South,4217,4217
30586680000,309101562,Surfers Paradise - South,4217,4217
30586690000,309101562,Surfers Paradise - South,4217,4217
30586700000,309101562,Surfers Paradise - South,4217,4217
30586710000,309101562,Surfers Paradise - South,4217,4217
30586720000,309101562,Surfers Paradise - South,4217,4217
30586730000,309101562,Surfers Paradise - South,4217,4217
30586740000,309101562,Surfers Paradise - South,4217,4217
30586750000,309101562,Surfers Paradise - South,4217,4217
30586760000,309101562,Surfers Paradise - South,4217,4217
30586770000,309101562,Surfers Paradise - South,4217,4217
30586780000,309101562,Surfers Paradise - South,4217,4217
30586790000,309101562,Surfers Paradise - South,4217,4217
30586800000,309101562,Surfers Paradise - South,4217,4217
30586810000,309101562,Surfers Paradise - South,4217,4217
30586820000,309101562,Surfers Paradise - South,4217,4217
30586830000,309011224,Broadbeach Waters,4218,4218
30586840000,309011224,Broadbeach Waters,4218,4218
30586850000,309011224,Broadbeach Waters,4218,4218
30586860000,309011224,Broadbeach Waters,4218,4218
30586870000,309011224,Broadbeach Waters,4218,4218
30586880000,309011224,Broadbeach Waters,4218,4218
30586890000,309101562,Surfers Paradise - South,4217,4217
30586900000,309101562,Surfers Paradise - South,4217,4217
30586910000,309101562,Surfers Paradise - South,4217,4217
30586920000,309101562,Surfers Paradise - South,4217,4217
30586930000,309101562,Surfers Paradise - South,4217,4217
30586940000,309011224,Broadbeach Waters,4218,4218
30586960000,309011224,Broadbeach Waters,4218,4218
30586970000,309011224,Broadbeach Waters,4218,4218
30586990000,309101562,Surfers Paradise - South,4217,4217
30587000000,309101562,Surfers Paradise - South,4217,4217
30587010000,309101562,Surfers Paradise - South,4217,4217
30587020000,309101562,Surfers Paradise - South,4217,4217
30587030000,309101562,Surfers Paradise - South,4217,4217
30587040000,309101562,Surfers Paradise - South,4217,4217
30587050000,309101562,Surfers Paradise - South,4217,4217
30587060000,309101562,Surfers Paradise - South,4217,4217
30587070000,309101562,Surfers Paradise - South,4217,4217
30587080000,309101562,Surfers Paradise - South,4217,4217
30587100000,309011224,Broadbeach Waters,4218,4218
30587130000,309011224,Broadbeach Waters,4218,4218
30587170000,309011224,Broadbeach Waters,4218,4218
30587180000,309011224,Broadbeach Waters,4218,4218
30587190000,309011224,Broadbeach Waters,4218,4218
30587200000,309011224,Broadbeach Waters,4218,4218
30587210000,309011224,Broadbeach Waters,4218,4218
30587220000,309011224,Broadbeach Waters,4218,4218
30587230000,309011224,Broadbeach Waters,4218,4218
30587240000,309011224,Broadbeach Waters,4218,4218
30587250000,309011224,Broadbeach Waters,4218,4218
30587260000,309011224,Broadbeach Waters,4218,4218
30587270000,309011224,Broadbeach Waters,4218,4218
30587280000,309011224,Broadbeach Waters,4218,4218
30587290000,309011224,Broadbeach Waters,4218,4218
30587310000,309011224,Broadbeach Waters,4218,4218
30587340000,309011224,Broadbeach Waters,4218,4218
30587400000,309011224,Broadbeach Waters,4218,4218
30587410000,309011224,Broadbeach Waters,4218,4218
30587440000,309011224,Broadbeach Waters,4218,4218
30587520000,309011224,Broadbeach Waters,4218,4218
30587530000,309101268,Bundall,4217,4217
30587540000,309101268,Bundall,4217,4217
30587550000,309101268,Bundall,4217,4217
30587560000,309101268,Bundall,4217,4217
30587570000,309101268,Bundall,4217,4217
30587590000,309011224,Broadbeach Waters,4218,4218
30587610000,309011224,Broadbeach Waters,4218,4218
30587620000,309011224,Broadbeach Waters,4218,4218
30587630000,309011224,Broadbeach Waters,4218,4218
30587640000,309011224,Broadbeach Waters,4218,4218
30587650000,309011224,Broadbeach Waters,4218,4218
30587660000,309011224,Broadbeach Waters,4218,4218
30587670000,309011224,Broadbeach Waters,4218,4218
30587680000,309011224,Broadbeach Waters,4218,4218
30587690000,309011224,Broadbeach Waters,4218,4218
30587700000,309011224,Broadbeach Waters,4218,4218
30587740000,309011224,Broadbeach Waters,4218,4218
30587750000,309011224,Broadbeach Waters,4218,4218
30587760000,309011224,Broadbeach Waters,4218,4218
30587770000,309011224,Broadbeach Waters,4218,4218
30587790000,309011224,Broadbeach Waters,4218,4218
30587800000,309011224,Broadbeach Waters,4218,4218
30587840000,309101269,Main Beach,4217,4217
30587850000,309101269,Main Beach,4217,4217
30587860000,309101269,Main Beach,4217,4217
30587890000,309101269,Main Beach,4217,4217
30587900000,309101269,Main Beach,4217,4217
30587990000,309101269,Main Beach,4217,4217
30588010000,309071253,Hope Island,4216,4216
30588020000,309071253,Hope Island,4216,4216
30588030000,309071253,Hope Island,4216,4216
30588040000,309071253,Hope Island,4216,4216
30588060000,309071253,Hope Island,4216,4216
30588070000,309071253,Hope Island,4216,4216
30588080000,309071251,Coomera,4209,4209
30588092000,309071251,Coomera,4209,4209
30588120000,309071253,Hope Island,4216,4216
30588140000,309071253,Hope Island,4216,4216
30588150000,309071253,Hope Island,4216,4216
30588170000,309071253,Hope Island,4216,4216
30588180000,309071253,Hope Island,4216,4216
30588190000,309071253,Hope Island,4216,4216
30588230000,309071253,Hope Island,4212,4212
30588270000,309071254,Jacobs Well - Alberton,4208,4208
30588280000,309071254,Jacobs Well - Alberton,4208,4208
30588290000,309071254,Jacobs Well - Alberton,4208,4208
30588300000,309071254,Jacobs Well - Alberton,4207,4207
30588310000,309071254,Jacobs Well - Alberton,4207,4207
30588320000,301021551,Southern Moreton Bay Islands,4184,4184
30588330000,301021551,Southern Moreton Bay Islands,4184,4184
30588340000,301021551,Southern Moreton Bay Islands,4184,4184
30588350000,301021551,Southern Moreton Bay Islands,4184,4184
30588360000,301021551,Southern Moreton Bay Islands,4184,4184
30588370000,301021551,Southern Moreton Bay Islands,4184,4184
30588380000,301021551,Southern Moreton Bay Islands,4184,4184
30588400000,301021551,Southern Moreton Bay Islands,4184,4184
30588410000,301021551,Southern Moreton Bay Islands,4184,4184
30588430000,301021551,Southern Moreton Bay Islands,4184,4184
30588440000,301021551,Southern Moreton Bay Islands,4184,4184
30588450000,301021551,Southern Moreton Bay Islands,4184,4184
30588470000,301021551,Southern Moreton Bay Islands,4184,4184
30588480000,301021551,Southern Moreton Bay Islands,4184,4184
30588500000,301021551,Southern Moreton Bay Islands,4184,4184
30588510000,301021551,Southern Moreton Bay Islands,4184,4184
30588520000,301021551,Southern Moreton Bay Islands,4184,4184
30588530000,301021551,Southern Moreton Bay Islands,4184,4184
30588540000,301021551,Southern Moreton Bay Islands,4184,4184
30588550000,301021551,Southern Moreton Bay Islands,4184,4184
30588560000,301021550,North Stradbroke Island,4183,4183
30588590000,301021550,North Stradbroke Island,4183,4183
30588600000,301021550,North Stradbroke Island,4183,4183
30588610000,301021550,North Stradbroke Island,4183,4183
30588630000,301021550,North Stradbroke Island,4183,4183
30588640000,301021550,North Stradbroke Island,4183,4183
30588670000,301021550,North Stradbroke Island,4183,4183
30588680000,301021550,North Stradbroke Island,4183,4183
30588690000,301021550,North Stradbroke Island,4183,4183
30588720000,301021550,North Stradbroke Island,4183,4183
30588730000,301021550,North Stradbroke Island,4183,4183
30588740000,301021550,North Stradbroke Island,4183,4183
30588750000,301021550,North Stradbroke Island,4183,4183
30588760000,301021550,North Stradbroke Island,4183,4183
30588770000,301021550,North Stradbroke Island,4183,4183
30588780000,301021550,North Stradbroke Island,4183,4183
30588790000,301021550,North Stradbroke Island,4183,4183
30588800000,301021550,North Stradbroke Island,4183,4183
30588810000,301021550,North Stradbroke Island,4183,4183
30588820000,301021550,North Stradbroke Island,4183,4183
30588830000,301021550,North Stradbroke Island,4183,4183
30588840000,301021550,North Stradbroke Island,4183,4183
30588850000,301021551,Southern Moreton Bay Islands,4184,4184
30588860000,301021551,Southern Moreton Bay Islands,4184,4184
30588870000,301021550,North Stradbroke Island,4183,4183
30588880000,301021550,North Stradbroke Island,4183,4183
30588890000,301021551,Southern Moreton Bay Islands,4184,4184
30588900000,301021551,Southern Moreton Bay Islands,4184,4184
30588910000,301021550,North Stradbroke Island,4183,4183
30588920000,301021551,Southern Moreton Bay Islands,4184,4184
30588930000,301021551,Southern Moreton Bay Islands,4184,4184
30588940000,301021551,Southern Moreton Bay Islands,4184,4184
30588950000,301021551,Southern Moreton Bay Islands,4184,4184
30588960000,301021551,Southern Moreton Bay Islands,4184,4184
30588970000,301021551,Southern Moreton Bay Islands,4184,4184
30588980000,301021551,Southern Moreton Bay Islands,4184,4184
30588990000,301021551,Southern Moreton Bay Islands,4184,4184
30589000000,301021551,Southern Moreton Bay Islands,4184,4184
30589010000,301021551,Southern Moreton Bay Islands,4184,4184
30589020000,301021551,Southern Moreton Bay Islands,4184,4184
30589030000,301021551,Southern Moreton Bay Islands,4184,4184
30589040000,301021551,Southern Moreton Bay Islands,4184,4184
30589050000,301021551,Southern Moreton Bay Islands,4184,4184
30589060000,301021551,Southern Moreton Bay Islands,4184,4184
30589070000,301021551,Southern Moreton Bay Islands,4184,4184
30589080000,301021551,Southern Moreton Bay Islands,4184,4184
30589090000,301021551,Southern Moreton Bay Islands,4184,4184
30589110000,301021551,Southern Moreton Bay Islands,4184,4184
30589120000,301021551,Southern Moreton Bay Islands,4184,4184
30589130000,301021551,Southern Moreton Bay Islands,4184,4184
30589140000,301021551,Southern Moreton Bay Islands,4184,4184
30589150000,301021551,Southern Moreton Bay Islands,4184,4184
30589160000,301021551,Southern Moreton Bay Islands,4184,4184
30589170000,301021551,Southern Moreton Bay Islands,4184,4184
30589180000,301021551,Southern Moreton Bay Islands,4184,4184
30589190000,301021551,Southern Moreton Bay Islands,4184,4184
30589200000,301021551,Southern Moreton Bay Islands,4184,4184
30589210000,301021551,Southern Moreton Bay Islands,4184,4184
30589220000,301021551,Southern Moreton Bay Islands,4184,4184
30589230000,301021551,Southern Moreton Bay Islands,4184,4184
30589240000,301021551,Southern Moreton Bay Islands,4184,4184
30589260000,301021008,Ormiston,4160,4160
30589270000,301011006,Wellington Point,4160,4160
30589280000,301011006,Wellington Point,4160,4160
30589290000,301011006,Wellington Point,4160,4160
30589310000,301021008,Ormiston,4160,4160
30589390000,301021550,North Stradbroke Island,4183,4183
30589400000,301021550,North Stradbroke Island,4183,4183
30589430000,301021009,Redland Bay,4165,4165
30589440000,301021009,Redland Bay,4165,4165
30589460000,301021009,Redland Bay,4165,4165
30589540000,301021009,Redland Bay,4165,4165
30589560000,301021013,Victoria Point,4165,4165
30589610000,301021013,Victoria Point,4165,4165
30589630000,301021013,Victoria Point,4165,4165
30589690000,301021009,Redland Bay,4165,4165
30589700000,301021009,Redland Bay,4165,4165
30589720000,301021009,Redland Bay,4165,4165
30589740000,301021009,Redland Bay,4165,4165
30589750000,301021009,Redland Bay,4165,4165
30589790000,301021013,Victoria Point,4165,4165
30589810000,301021013,Victoria Point,4165,4165
30589820000,301021013,Victoria Point,4165,4165
30589850000,301021013,Victoria Point,4165,4165
30589870000,301021013,Victoria Point,4165,4165
30589920000,301021013,Victoria Point,4165,4165
30589930000,301021013,Victoria Point,4165,4165
30589940000,301021012,Thornlands,4164,4164
30590000000,301021012,Thornlands,4164,4164
30590020000,301021007,Cleveland,4163,4163
30590030000,301021007,Cleveland,4163,4163
30590040000,301021007,Cleveland,4163,4163
30590050000,301021007,Cleveland,4163,4163
30590070000,301021007,Cleveland,4163,4163
30590080000,301021007,Cleveland,4163,4163
30590110000,301021007,Cleveland,4163,4163
30590120000,301021007,Cleveland,4163,4163
30590140000,301021007,Cleveland,4163,4163
30590150000,301021007,Cleveland,4163,4163
30590160000,301021007,Cleveland,4163,4163
30590220000,301021007,Cleveland,4163,4163
30590230000,301021007,Cleveland,4163,4163
30590240000,301021007,Cleveland,4163,4163
30590271000,301021007,Cleveland,4163,4163
30590290000,301021007,Cleveland,4163,4163
30590300000,301021007,Cleveland,4163,4163
30590310000,301021007,Cleveland,4163,4163
30590320000,301021007,Cleveland,4163,4163
30590340000,301021007,Cleveland,4163,4163
30590350000,301021007,Cleveland,4163,4163
30590360000,301021007,Cleveland,4163,4163
30590370000,301021007,Cleveland,4163,4163
30590420000,301021008,Ormiston,4160,4160
30590440000,301021008,Ormiston,4160,4160
30590480000,301021008,Ormiston,4160,4160
30590500000,301011006,Wellington Point,4160,4160
30590560000,301011003,Birkdale,4159,4159
30590570000,301011003,Birkdale,4159,4159
30590590000,301011003,Birkdale,4159,4159
30590610000,301011003,Birkdale,4159,4159
30590620000,301011003,Birkdale,4159,4159
30590630000,301011005,Thorneside,4158,4158
30590650000,301011001,Alexandra Hills,4161,4161
30590680000,301011001,Alexandra Hills,4161,4161
30590690000,301011001,Alexandra Hills,4161,4161
30590700000,301011001,Alexandra Hills,4161,4161
30590710000,301011001,Alexandra Hills,4161,4161
30590720000,301011001,Alexandra Hills,4161,4161
30590730000,301011001,Alexandra Hills,4161,4161
30590740000,301011004,Capalaba,4157,4157
30590750000,301011004,Capalaba,4157,4157
30590760000,301011004,Capalaba,4157,4157
30590770000,301011001,Alexandra Hills,4161,4161
30590780000,301011001,Alexandra Hills,4161,4161
30590790000,301011001,Alexandra Hills,4161,4161
30590800000,301011001,Alexandra Hills,4161,4161
30590810000,301011001,Alexandra Hills,4161,4161
30590820000,301011001,Alexandra Hills,4161,4161
30590830000,301011001,Alexandra Hills,4161,4161
30590840000,301011001,Alexandra Hills,4161,4161
30590860000,301011004,Capalaba,4161,4161
30590870000,301011004,Capalaba,4157,4157
30590920000,301031015,Manly - Lota,4179,4179
30590930000,301031015,Manly - Lota,4179,4179
30590940000,301031015,Manly - Lota,4179,4179
30590950000,301031015,Manly - Lota,4179,4179
30590960000,301031015,Manly - Lota,4179,4179
30590970000,301031015,Manly - Lota,4179,4179
30591000000,301031019,Wakerley,4154,4154
30591010000,301031018,Tingalpa,4173,4173
30591020000,301031015,Manly - Lota,4179,4179
30591030000,301031016,Manly West,4179,4179
30591040000,301031016,Manly West,4179,4179
30591050000,301031016,Manly West,4179,4179
30591060000,301011002,Belmont - Gumdale,4153,4153
30591070000,301031018,Tingalpa,4173,4173
30591080000,301031018,Tingalpa,4173,4173
30591090000,301031018,Tingalpa,4173,4173
30591100000,301031018,Tingalpa,4173,4173
30591110000,301031018,Tingalpa,4173,4173
30591120000,301031018,Tingalpa,4173,4173
30591130000,301031018,Tingalpa,4173,4173
30591140000,301031018,Tingalpa,4173,4173
30591150000,301031018,Tingalpa,4173,4173
30591170000,301031018,Tingalpa,4173,4173
30591180000,301031018,Tingalpa,4173,4173
30591200000,301031018,Tingalpa,4173,4173
30591220000,301031014,Brisbane Port - Lytton,4178,4178
30591230000,301031020,Wynnum,4178,4178
30591240000,301031020,Wynnum,4178,4178
30591250000,301031020,Wynnum,4178,4178
30591260000,301031020,Wynnum,4178,4178
30591270000,301031020,Wynnum,4178,4178
30591280000,301031017,Murarrie,4172,4172
30591290000,301031017,Murarrie,4172,4172
30591300000,301031017,Murarrie,4172,4172
30591310000,301031017,Murarrie,4172,4172
30591320000,301031017,Murarrie,4172,4172
30591370000,305021117,Morningside - Seven Hills,4170,4170
30591380000,305021118,Norman Park,4170,4170
30591410000,313011363,Bribie Island,4507,4507
30591420000,313011363,Bribie Island,4507,4507
30591430000,313011363,Bribie Island,4507,4507
30591440000,313011363,Bribie Island,4507,4507
30591450000,313011363,Bribie Island,4507,4507
30591460000,313011363,Bribie Island,4507,4507
30591470000,313011363,Bribie Island,4507,4507
30591480000,313011363,Bribie Island,4507,4507
30591490000,313011363,Bribie Island,4507,4507
30591500000,313011363,Bribie Island,4507,4507
30591533000,313011363,Bribie Island,4507,4507
30591540000,313011363,Bribie Island,4507,4507
30591550000,313011363,Bribie Island,4507,4507
30591560000,313011363,Bribie Island,4507,4507
30591570000,313011363,Bribie Island,4507,4507
30591580000,313011363,Bribie Island,4507,4507
30591590000,313011363,Bribie Island,4507,4507
30591600000,313011363,Bribie Island,4507,4507
30591610000,313011363,Bribie Island,4507,4507
30591620000,313011363,Bribie Island,4507,4507
30591630000,313011363,Bribie Island,4507,4507
30591640000,313011363,Bribie Island,4507,4507
30591650000,313011363,Bribie Island,4507,4507
30591660000,313011363,Bribie Island,4507,4507
30591670000,313011363,Bribie Island,4507,4507
30591680000,313011363,Bribie Island,4507,4507
30591690000,313011363,Bribie Island,4507,4507
30591700000,313011363,Bribie Island,4507,4507
30591720000,313011363,Bribie Island,4507,4507
30591730000,313011363,Bribie Island,4507,4507
30591740000,313011363,Bribie Island,4507,4507
30591750000,313011363,Bribie Island,4507,4507
30591760000,313011363,Bribie Island,4507,4507
30591770000,313011363,Bribie Island,4507,4507
30591780000,313011363,Bribie Island,4507,4507
30591790000,313011363,Bribie Island,4507,4507
30591800000,313011363,Bribie Island,4507,4507
30591810000,313011363,Bribie Island,4507,4507
30591820000,313011363,Bribie Island,4507,4507
30591830000,313011363,Bribie Island,4507,4507
30591840000,313011363,Bribie Island,4507,4507
30591850000,313011363,Bribie Island,4507,4507
30591880000,313011363,Bribie Island,4507,4507
30591930000,313011363,Bribie Island,4507,4507
30591940000,313011363,Bribie Island,4507,4507
30591950000,313011363,Bribie Island,4507,4507
30591960000,313011363,Bribie Island,4507,4507
30591970000,313011363,Bribie Island,4507,4507
30591981000,313011363,Bribie Island,4507,4507
30591982000,313011363,Bribie Island,4507,4507
30591990000,313011363,Bribie Island,4507,4507
30592030000,313011363,Bribie Island,4507,4507
30592050000,313011363,Bribie Island,4507,4507
30592060000,313051574,Moreton Island,4025,4025
30592070000,319031511,Cooloola,4580,4580
30592080000,319031511,Cooloola,4580,4580
30592090000,319031511,Cooloola,4580,4580
30592100000,319031511,Cooloola,4580,4580
30592110000,319031511,Cooloola,4580,4580
30592120000,319031511,Cooloola,4580,4580
30592130000,319031511,Cooloola,4580,4580
30592140000,319031511,Cooloola,4581,4581
30592150000,319031511,Cooloola,4581,4581
30592160000,319031511,Cooloola,4581,4581
30592170000,319031511,Cooloola,4581,4581
30592180000,319031511,Cooloola,4581,4581
30592190000,319031511,Cooloola,4581,4581
30592200000,319031511,Cooloola,4581,4581
30592210000,319031511,Cooloola,4581,4581
30592220000,319031511,Cooloola,4580,4580
30592230000,319031511,Cooloola,4580,4580
